,MluCI/numCuts,HpyCH4IV/numCuts,AluI/numCuts,CviAII/numCuts,NcuII/numCuts,AciI/numCuts,Asp748I/numCuts,Hpy166III/numCuts,AccII/numCuts,BfaI/numCuts,Asi256I/numCuts,AspLEI/numCuts,AcaIV/numCuts,AfaI/numCuts,CviSIII/numCuts,CviRI/numCuts,MseI/numCuts,TspGWI/numCuts,BceAI/numCuts,BscHI/numCuts,Hpy30XIII/numCuts,TspDTI/numCuts,BtsIMutI/numCuts,CdiI/numCuts,BspNCI/numCuts,BccI/numCuts,Bme585I/numCuts,BpuJI/numCuts,Hin4II/numCuts,BseMII/numCuts,HpyUM032XIV/numCuts,HpyII/numCuts,SthSt3II/numCuts,CseI/numCuts,BspD6I/numCuts,BsmEI/numCuts,AlwXI/numCuts,Bth571I/numCuts,BhaI/numCuts,AspCNI/numCuts,Hpy99XIII/numCuts,Cla11845III/numCuts,TsuI/numCuts,HpyAXIV/numCuts,LmnI/numCuts,AclWI/numCuts,BseGI/numCuts,BpuNI/numCuts,BssIMI/numCuts,AsuHPI/numCuts,Alw26I/numCuts,SpnRII/numCuts,UbaF11I/numCuts,Sbo46I/numCuts,AclI/numCuts,Asp52I/numCuts,CstMI/numCuts,SspI/numCuts,Lde4408II/numCuts,PinP10III/numCuts,MluCI/RMS,HpyCH4IV/RMS,AluI/RMS,CviAII/RMS,NcuII/RMS,AciI/RMS,Asp748I/RMS,Hpy166III/RMS,AccII/RMS,BfaI/RMS,Asi256I/RMS,AspLEI/RMS,AcaIV/RMS,AfaI/RMS,CviSIII/RMS,CviRI/RMS,MseI/RMS,TspGWI/RMS,BceAI/RMS,BscHI/RMS,Hpy30XIII/RMS,TspDTI/RMS,BtsIMutI/RMS,CdiI/RMS,BspNCI/RMS,BccI/RMS,Bme585I/RMS,BpuJI/RMS,Hin4II/RMS,BseMII/RMS,HpyUM032XIV/RMS,HpyII/RMS,SthSt3II/RMS,CseI/RMS,BspD6I/RMS,BsmEI/RMS,AlwXI/RMS,Bth571I/RMS,BhaI/RMS,AspCNI/RMS,Hpy99XIII/RMS,Cla11845III/RMS,TsuI/RMS,HpyAXIV/RMS,LmnI/RMS,AclWI/RMS,BseGI/RMS,BpuNI/RMS,BssIMI/RMS,AsuHPI/RMS,Alw26I/RMS,SpnRII/RMS,UbaF11I/RMS,Sbo46I/RMS,AclI/RMS,Asp52I/RMS,CstMI/RMS,SspI/RMS,Lde4408II/RMS,PinP10III/RMS,MluCI/avgMW,HpyCH4IV/avgMW,AluI/avgMW,CviAII/avgMW,NcuII/avgMW,AciI/avgMW,Asp748I/avgMW,Hpy166III/avgMW,AccII/avgMW,BfaI/avgMW,Asi256I/avgMW,AspLEI/avgMW,AcaIV/avgMW,AfaI/avgMW,CviSIII/avgMW,CviRI/avgMW,MseI/avgMW,TspGWI/avgMW,BceAI/avgMW,BscHI/avgMW,Hpy30XIII/avgMW,TspDTI/avgMW,BtsIMutI/avgMW,CdiI/avgMW,BspNCI/avgMW,BccI/avgMW,Bme585I/avgMW,BpuJI/avgMW,Hin4II/avgMW,BseMII/avgMW,HpyUM032XIV/avgMW,HpyII/avgMW,SthSt3II/avgMW,CseI/avgMW,BspD6I/avgMW,BsmEI/avgMW,AlwXI/avgMW,Bth571I/avgMW,BhaI/avgMW,AspCNI/avgMW,Hpy99XIII/avgMW,Cla11845III/avgMW,TsuI/avgMW,HpyAXIV/avgMW,LmnI/avgMW,AclWI/avgMW,BseGI/avgMW,BpuNI/avgMW,BssIMI/avgMW,AsuHPI/avgMW,Alw26I/avgMW,SpnRII/avgMW,UbaF11I/avgMW,Sbo46I/avgMW,AclI/avgMW,Asp52I/avgMW,CstMI/avgMW,SspI/avgMW,Lde4408II/avgMW,PinP10III/avgMW
447,39,1,16,13,3,3,3,6,1,13,10,2,19,19,1,15,26,1,1,3,8,5,5,1,9,5,2,1,4,3,11,13,11,1,4,1,6,8,3,2,3,3,1,1,1,4,8,5,2,3,2,1,1,3,1,2,3,3,2,3,255.9664441,1063.890619,959.1840468,927.0851469,1032.559818,1106.135748,1239.576137,1253.297717,1433.476769,1360.647242,1322.371908,1390.445109,1300.930001,1227.353487,1335.287692,1285.826948,1203.931044,1290.55122,1370.891749,1398.208924,1384.086224,1385.92785,1397.174011,1463.760962,1448.058538,1453.674954,1479.452748,1537.607626,1557.524248,1576.194744,1550.508611,1519.334945,1497.488022,1546.025879,1551.74472,1597.622272,1590.17584,1585.625155,1611.206747,1633.089536,1657.008431,1677.59518,1716.147301,1753.608391,1790.049284,1791.172441,1781.222094,1785.606493,1798.410803,1807.592943,1821.178725,1853.476326,1885.031624,1889.386841,1919.883668,1943.758796,1950.265841,1957.539518,1969.396133,1981.92186,104213,155762,216449.1429,235482.4348,272802.5417,271561.92,323553.8077,346553.25,367960.5412,363257.3878,337557.0741,339930,325623,305651.3041,318138.0268,311659.6707,290378.8526,300199.7644,309918.375,322273.8615,317876.7438,321206.4135,316984.1737,325625.243,333058.1839,343171.3377,350019.2565,357881.3939,377291.6851,388767.9748,377610.9277,372483.7214,369698.033,376254.5109,380863.741,387262.6989,384504.0316,378510.9659,393267.2264,392250.5805,406534.9402,418988.8684,424717.341,430408.3725,436062.329,433440.1254,445946.0784,461277.6049,464528.7914,460449.6413,461136.858,466272.509,471377.3153,468767.125,473803.9377,482897.0944,480509.3743,485354.2319,485237.1124,495582.1143
448,38,1,16,14,3,3,3,7,1,13,10,2,19,18,1,17,27,1,1,3,9,4,4,1,8,5,2,1,4,3,12,11,10,1,4,1,6,7,3,2,3,2,1,1,1,4,8,4,2,3,2,1,1,3,1,2,3,3,2,3,264.3055449,1078.625407,970.0072165,928.2254692,1033.541135,1107.015218,1240.330818,1239.744898,1419.799879,1348.894669,1311.749592,1379.926659,1292.049148,1223.589629,1331.852144,1274.772633,1191.488254,1277.704607,1357.656227,1385.018229,1367.756999,1374.173125,1389.186491,1455.568338,1443.648872,1449.353877,1475.13305,1533.223084,1553.185307,1571.883361,1543.312075,1519.109005,1500.97599,1549.566834,1555.242329,1601.169757,1593.638461,1595.84875,1621.338247,1643.164741,1666.997622,1703.131379,1741.409284,1778.619071,1814.828806,1815.627978,1805.10051,1817.892715,1830.429523,1839.271067,1852.596619,1884.646446,1915.970273,1920.030186,1950.315736,1973.923684,1980.142486,1987.130775,1998.777432,2011.011098,104237,157110.2308,218520.2,238605.4928,275795.8056,274437.0533,326322.0513,352613.0588,373702.3605,368297.9899,342373.2202,344638.7117,329759.4154,310340.6486,322796.7047,315070.0301,292842.7306,302499.6907,312057.6051,324193.596,319260.7005,321861.0853,318502.9814,327057.5648,333584.8304,343641.6245,350455.8961,358282.7802,377605.1059,389029.5439,376943.8446,372635.126,370089.2757,376668.7766,381289.0108,387709.8885,384932.9049,379643.5773,394489.7245,393458.2196,407827.0535,419390.3621,425174.8079,430921.0726,436629.5329,433974.9416,446586.4873,461643.9063,464933.354,460800.2646,461493.8899,466691.4482,471857.4103,469211.7952,474308.1351,483507.7164,481086.6746,485983.4956,485861.5743,496321.9364
449,39,1,16,14,3,3,3,7,1,11,10,2,19,17,1,16,27,1,1,3,9,4,4,1,9,5,2,1,3,3,12,12,10,1,4,1,6,7,2,2,3,2,1,1,1,4,8,5,2,3,2,1,1,3,1,2,3,3,2,3,260.5452862,1064.973779,961.2413663,921.5163125,1026.390217,1099.665559,1232.419099,1232.482454,1411.587571,1360.168432,1321.924859,1390.027684,1300.549568,1235.545312,1344.170685,1289.542864,1203.700256,1290.337052,1370.691184,1398.015304,1380.085483,1386.301112,1401.168623,1467.861144,1451.964342,1457.50475,1483.294461,1541.535794,1566.384181,1584.995737,1555.675649,1527.648619,1509.164594,1557.821942,1563.389129,1609.381832,1601.660771,1603.681644,1639.590598,1661.274588,1684.908607,1720.905413,1759.114722,1796.264822,1832.422546,1832.992288,1822.020573,1825.754913,1838.267156,1847.053274,1860.357002,1892.446199,1923.808857,1927.805777,1958.128834,1981.737818,1987.899574,1994.833411,2006.45838,2018.649685,104221,155772.8,216463.7143,236670.1714,273429.9041,272181.7895,323496.8734,349710.8256,370591.0805,366318.9184,340335.8704,342658.7091,327953.3411,309570.5959,322201.3605,314852.2209,292302.6421,302114.1099,311823.375,324149.4308,319145.2353,321785.0385,318380.5472,327056.1925,334464.9279,344590.5903,351455.9476,359346.5435,374011.6953,385626.8347,373558.8105,368977.7269,366547.8852,373189.0111,377893.2291,384372.9384,381646.9184,376400.1903,387777.9003,386781.5392,401363.9155,413087.0101,418950.5753,424775.05,430560.8239,427959.5016,440845.2652,456547.9025,459889.6594,455777.8235,456506.5262,461751.2699,466963.9358,464346.6273,469488.4592,478772.1922,476378.878,481346.1091,481250.5777,491811.8983
450,40,2,17,13,3,3,3,7,1,14,11,2,19,17,1,18,25,1,1,3,9,4,4,1,9,4,2,1,4,4,12,12,9,1,4,1,6,7,2,2,3,2,1,1,1,4,7,5,2,3,2,1,1,3,1,2,3,3,2,4,251.0789716,886.3680038,813.768155,806.6814393,926.0184735,1008.385,1151.483981,1158.194971,1343.99985,1275.304936,1238.388101,1308.598981,1230.032701,1172.962831,1282.988877,1226.207432,1155.413898,1243.001987,1324.010822,1352.137677,1336.149664,1343.219756,1358.933061,1425.949483,1411.709975,1422.769699,1448.913563,1507.382282,1527.859469,1540.73322,1514.048305,1487.929625,1473.735429,1522.588789,1528.668344,1574.810196,1567.815169,1570.648179,1606.782984,1628.68155,1652.628617,1688.806932,1727.072978,1764.26726,1800.458518,1801.44177,1794.123253,1798.291143,1810.967518,1820.000165,1833.460366,1865.605106,1897.016502,1901.250423,1931.614801,1955.348117,1961.734338,1968.887273,1980.644913,1981.2972,104237,182334.381,235881.678,250617.5972,285841.4133,284148.5513,333755.4568,358556.9773,378868.7079,372570.2427,344891.5175,347015.6638,332352.9185,314205.5395,326310.7386,317998.8713,297359.4745,306846.4873,316237.6717,328130.4975,323099.3476,325591.229,322210.8945,330631.3973,337704.6711,345575.3147,352286.0385,360005.2511,379057.5481,394016.6667,381885.8588,377051.3483,374649.2826,381117.3394,385607.911,391922.4255,389096.25,383779.8508,394878.0673,393854.3144,408077.0331,419524.6382,425251.7738,430941.4771,436594.114,433965.5852,444931.1384,460327.8235,463594.6615,459511.6189,460206.603,465360.9668,470484.2801,467874.6537,472929.494,482055.5799,479668.6129,484534.6076,484422.026,481877.7171
451,39,1,15,15,3,3,3,6,1,12,10,2,18,15,1,17,28,1,1,3,6,5,6,1,9,5,2,1,5,4,11,12,11,1,3,1,6,7,2,2,3,3,1,1,1,4,8,5,2,3,2,1,1,3,1,2,3,4,2,3,255.9664441,1063.890619,971.8462841,919.1536791,1024.356758,1097.842813,1230.854761,1247.262216,1426.292372,1362.379117,1323.98895,1391.955126,1308.330126,1254.056194,1363.230533,1300.812288,1209.857637,1296.491391,1376.862626,1404.112142,1402.891206,1404.27969,1411.448001,1477.935882,1461.663417,1466.978428,1492.634476,1550.733939,1566.648433,1580.613191,1554.867969,1526.972359,1504.843207,1553.299375,1562.576114,1608.43116,1600.753138,1598.710485,1634.639997,1656.348592,1680.021791,1700.373259,1738.846815,1776.240689,1812.624097,1813.455577,1802.937393,1806.986722,1819.666143,1828.658892,1842.125835,1874.386174,1905.909395,1910.081648,1940.551954,1964.334984,1970.669089,1972.192635,1983.979641,1996.396201,104221,155771.8,213708.6727,173663.4571,213012.5068,214149.9211,267667.5316,294343,316109.3953,318122.0408,296603.1481,299721.4182,291721.4844,296420.8392,309405.7847,294640.6211,274126.455,284085.0158,293939.2984,306605.4485,303729.395,307453.8244,302730.4076,311520.6085,319596.8416,330096.2478,337118.8596,345106.345,369747.5769,385177.1639,374179.1004,369588.5211,366911.9412,373502.9341,377015.0761,383474.4188,380777.7597,375570.1034,386914.0959,385927.1088,400468.6936,413150.2967,418974.5581,424760.2483,430507.7492,427924.2736,440728.9143,456335.2281,459657.4503,455573.0615,456298.7554,461512.0305,466693.614,464094.6596,469206.2462,478435.8567,476059.8314,482628.2544,482526.1948,492984.902
452,39,1,17,16,3,4,2,7,1,12,9,1,18,20,1,19,27,1,1,4,8,7,4,1,8,4,2,1,6,3,11,12,9,1,3,1,4,6,3,3,2,1,1,1,1,4,8,5,2,3,1,1,2,3,1,2,3,2,1,2,264.1274945,1065.833782,952.3622339,901.9996051,991.6182282,1052.705538,1202.428579,1204.877056,1382.120561,1323.623162,1294.32949,1428.899289,1342.282316,1262.829696,1366.413883,1301.341073,1217.257815,1299.995074,1377.012935,1388.625672,1376.028573,1369.576714,1378.838081,1443.688079,1433.81302,1444.194445,1469.457657,1526.343976,1538.910429,1557.344393,1532.836668,1506.13664,1491.580793,1539.297377,1548.57536,1593.757114,1598.515652,1599.678858,1624.815365,1632.894295,1649.047623,1688.600326,1726.996106,1764.312919,1800.62019,1801.831448,1791.640241,1790.295068,1803.122888,1812.26618,1845.039807,1877.04785,1889.648649,1893.965001,1924.465714,1948.327982,1954.798806,1965.014101,1993.549539,2011.574521,104285,155727.725,219115.4386,240690.5753,251435.4868,250960.2625,286556.8902,314804.573,335328.9,335883.9706,315604.1351,332089.7589,319745.5308,299801.5933,312133.9934,317389.0588,295305.1066,304732.8283,314065.799,316614.5911,312604.8246,309080.2982,309151.5901,317460.3004,324124.3593,332125.2723,338865.0928,346525.2983,374495.7172,385590.9109,374962.6124,370491.2963,368328.4803,374734.4286,378147.3216,384428.4718,387527.7153,382988.7823,397653.5219,396096.2967,399514.0629,405330.8284,411109.3257,416849.9311,422553.0163,420098.7323,432980.6509,438298.3653,442023.5446,438137.7988,443377.4833,448585.4121,453895.2108,451434.7881,456525.7381,465722.5503,463480.3314,466828.4577,471756.2645,479862.0896
453,39,1,17,16,3,4,2,7,1,12,9,1,18,20,1,19,27,1,1,4,8,7,4,1,8,4,2,1,6,3,11,12,9,1,3,1,4,6,3,3,2,1,1,1,1,4,8,5,2,3,1,1,2,3,1,2,3,2,1,2,264.1274945,1065.833782,952.3622339,901.9996051,991.6182282,1052.705538,1202.428579,1204.877056,1382.120561,1323.623162,1294.32949,1428.899289,1342.282316,1262.829696,1366.413883,1301.341073,1217.257815,1299.995074,1377.012935,1388.625672,1376.028573,1369.576714,1378.838081,1443.688079,1433.81302,1444.194445,1469.457657,1526.343976,1538.910429,1557.344393,1532.836668,1506.13664,1491.580793,1539.297377,1548.57536,1593.757114,1598.515652,1599.678858,1624.815365,1632.894295,1649.047623,1688.600326,1726.996106,1764.312919,1800.62019,1801.831448,1791.640241,1790.295068,1803.122888,1812.26618,1845.039807,1877.04785,1889.648649,1893.965001,1924.465714,1948.327982,1954.798806,1965.014101,1993.549539,2011.574521,104285,155702.375,219097.6491,240676.6849,251422.1447,250947.5875,286519.7927,314770.3933,335283.8333,335844.2059,315567.5946,332044.4911,319706.5308,299767.7933,312093.702,317353.2706,295274.2234,304696.9798,314025.0352,316574.6305,312566.3791,309043.0872,309115.0495,317419.3767,324084.8528,332077.8085,338813.7511,346469.9118,374429.2254,385519.0688,374893.8333,370425.5741,368264.8781,374667.4321,378075.6608,384353.493,387453.7778,382916.3537,397571.5825,396015.1767,399430.1225,405243.8185,411019.2664,416756.8426,422456.9183,420003.8742,432875.4245,438186.9195,441909.6646,438024.9604,443261.9058,448467.1121,453774.5693,451315.2269,456403.5149,465595.0503,463353.9531,466699.8601,471625.093,479725.815
454,38,1,19,15,3,3,3,8,1,17,13,1,16,18,1,19,28,1,1,1,8,4,6,1,9,6,2,1,5,3,11,13,9,1,2,1,5,7,4,2,3,2,1,1,2,6,8,4,1,3,2,1,1,2,1,3,3,2,3,2,265.2127249,1078.842352,930.0658486,890.3644936,995.5891009,1069.314817,1150.173762,1150.073399,1333.257969,1244.451739,1191.907999,1326.332618,1265.073229,1203.292902,1307.971274,1248.68504,1168.768327,1252.095325,1329.47641,1401.906649,1388.472755,1397.198956,1397.098531,1460.229805,1444.877592,1446.833633,1471.412752,1526.846878,1542.517583,1557.1049,1533.86343,1504.934036,1490.712952,1537.47301,1557.42132,1601.557322,1600.583102,1598.182602,1605.61592,1626.970384,1635.653718,1658.859294,1696.910661,1733.892761,1747.819077,1742.470793,1733.020331,1746.449059,1780.028054,1789.221315,1802.691411,1834.514364,1865.613222,1881.309257,1911.253425,1924.80649,1931.371421,1941.550694,1949.357107,1967.419379,104293,157051.4872,164954.3448,196329.7534,233234.6184,233566.0759,268495.9146,302028.5444,322466.4066,325255.1296,299525.7521,314790.9016,306463.7246,290737.9872,302656.051,304383.1023,284053.3039,293213.4049,302284.5728,311268.0966,307531.5721,305619.2694,301241.2356,309474.1239,317153.417,329030.9419,335629.6173,343114.2254,366313.9398,374462.7024,364502.2357,360260.8333,358469.1439,364774.7552,371193.25,377389.3772,375331.7687,370443.309,368513.8754,367689.4397,372959.2355,381265.6827,386954.5272,392607.1369,395981.2437,392932.4379,406005.6636,420610.5659,425808.3672,422181.5059,423076.5794,428175.6921,433244.9854,431767.7238,436782.5246,447628.2701,445604.5157,448959.4816,446987.1124,454958.9832
455,35,1,17,15,3,4,3,9,1,13,12,1,16,16,1,18,25,1,1,3,10,5,4,1,9,6,2,1,4,4,7,12,10,1,2,1,6,7,3,2,3,2,1,1,1,5,8,4,1,3,2,1,1,3,1,3,2,1,4,2,276.0077639,1122.814,984.6713464,932.1696071,1038.337526,1096.570873,1231.377569,1212.112604,1392.109142,1322.214943,1274.347169,1408.703697,1339.951882,1278.020907,1383.052333,1319.605565,1239.119569,1323.268569,1401.57627,1427.848469,1405.814447,1405.168495,1421.637762,1486.72394,1471.083505,1472.465954,1497.544568,1554.464309,1573.72296,1586.660393,1574.7821,1545.799615,1524.91814,1573.032228,1593.345596,1638.717338,1630.649772,1624.276418,1649.382455,1670.946722,1679.392464,1702.849049,1741.642244,1779.338846,1816.009607,1813.495426,1802.909045,1815.864939,1849.684787,1858.365325,1871.600898,1903.661791,1934.999135,1938.895347,1969.196426,1982.472891,2001.595058,2030.257055,2027.903738,2045.68671,104221,161060.5556,229889.2075,249091.8088,286338.3803,275560.0667,327032.9103,359940.023,380286.6705,375026.604,344305.2655,360148.5965,339101.8769,320520.5205,332968.9864,335757.0242,312055.1789,321680.2565,331205.0729,343224.2872,344214.9073,340833.5524,339121.972,347546.7302,354045.3438,365511.9609,372103.3319,379735.6996,398451.4346,413203.195,405370.8387,399297,395724.2593,402199.2435,408690.641,415047.4088,411633.2286,405605.223,420289,419063.0753,424071.4373,432388.0202,438153.3121,443880.0401,449568.59,445997.023,458406.147,473336.1767,478610.1038,474297.6916,474913.3406,480084.7346,485224.3046,482419.1646,487489.152,498312.0572,506598.8772,511505.8806,510952.2183,518889.9941
456,35,1,17,15,3,4,3,9,1,13,13,1,16,16,1,18,25,1,1,3,10,5,4,1,9,6,2,1,4,4,7,12,10,1,2,1,6,7,3,2,3,2,1,1,1,5,8,4,1,3,2,1,1,3,1,3,2,1,4,2,276.0077639,1122.814,984.6713464,932.1696071,1038.337526,1096.570873,1231.377569,1212.112604,1392.109142,1322.214943,1268.680285,1402.506942,1334.773726,1273.61601,1378.32562,1315.581579,1235.831513,1319.78077,1397.905506,1424.16749,1402.365417,1401.802812,1418.296787,1483.248965,1467.782179,1469.247502,1494.300359,1551.113215,1570.388058,1583.354116,1571.592559,1542.812006,1522.07913,1570.115837,1590.41369,1635.714133,1627.725015,1621.433807,1646.526305,1668.073507,1676.534212,1699.970866,1738.709184,1776.353075,1812.973155,1810.512718,1800.019164,1812.991168,1846.76728,1855.461606,1868.694787,1900.715528,1932.014063,1935.93162,1966.195968,1979.479632,1998.591257,2027.219716,2024.905606,2042.680225,104221,161058.3333,230050.3208,249329.2206,286587.1831,275795.6,327278.8846,360213,380555.6364,375326.2079,342302.5351,358024.8174,337460.0763,319239.0068,331611.4797,334584.8976,311226.9267,320805.7708,330285.3523,342265.0816,343322.068,339989.91,338311.4186,346700.5556,353224.4133,364675.8831,371250.4936,378853.547,397513.9916,412228.6694,404469.4177,398483.6054,394972.7712,401426.4191,407903.4672,414239.6909,410865.7331,404889.6354,419535.5567,418322.4198,423326.5068,431623.5839,437371.8829,443081.86,448753.897,445215.598,457618.0287,472517.3994,477777.1097,473485.8509,474107.7407,479265.4554,484391.5276,481607.1307,486663.9727,497466.3784,505736.5373,510631.2649,510095.4853,518018.0263
457,33,1,21,16,2,2,4,6,1,17,10,1,16,17,2,20,27,2,2,5,9,5,6,1,9,5,1,1,3,3,10,12,8,1,4,2,5,6,2,2,2,2,1,1,2,5,7,5,1,3,1,1,1,3,1,2,3,2,3,3,288.7217387,1156.44211,963.3795627,910.7236559,1094.220245,1231.596103,1338.667342,1336.172981,1503.773339,1397.074871,1360.622092,1486.534136,1407.684214,1336.710619,1383.107546,1312.349233,1227.639921,1266.473568,1337.586502,1346.380195,1334.844448,1336.044691,1337.440077,1403.515083,1388.491438,1394.223922,1453.634419,1510.247469,1533.714958,1552.14918,1531.752325,1505.560382,1493.867307,1541.673305,1547.368475,1569.063401,1566.957912,1567.956924,1596.815518,1618.841727,1645.947689,1669.546195,1708.305826,1745.960304,1764.961572,1763.268982,1756.685629,1755.491768,1789.787392,1799.091963,1832.041491,1864.214911,1895.653462,1899.902604,1930.292133,1954.049249,1960.451094,1970.604349,1974.51653,1987.001984,104213,164668.3235,242422.8,259367.7465,296738.2466,295275.2267,280606.557,306374.3294,327924.5581,327211.4563,305838.2301,322100.1228,312350.0769,295898.6939,308953.9463,314900.3432,293036.6327,296850.1616,314632.44,316881.9415,312419.9206,309916.4749,305421.7156,313626.4602,314909.8426,324883.0333,332496.3568,340046.7603,354224.1265,365511.1532,356624.5581,352971.8222,351548.4029,358029.2115,362815.5124,363367.8035,361523.0138,357540.4122,367449.7718,366612.6067,376270.8344,384769.9605,390589.3836,396370.7712,403836.9416,401096.5751,412700.2875,416776.8062,422123.1779,418430.4863,423707.0424,428951.716,434164.7952,431880.4179,437022.7202,446321.9882,444249.8152,447706.6501,447858.4133,458550.8997
458,32,1,21,16,2,2,4,6,1,16,10,1,16,17,2,19,28,1,2,5,9,5,6,1,9,5,1,1,3,3,10,12,7,1,4,1,5,6,2,2,2,2,1,1,2,5,7,5,1,3,1,1,1,3,1,2,3,2,3,3,294.1508967,1174.06427,972.4293176,917.3451757,1101.905635,1239.987336,1347.306401,1344.182146,1512.662825,1410.938253,1372.917581,1499.831818,1418.716624,1345.969857,1392.553408,1324.274846,1234.017318,1316.838195,1385.909207,1393.35539,1380.065214,1380.213146,1380.408191,1445.181013,1428.794998,1433.601564,1492.002323,1547.739853,1570.476698,1588.263765,1566.68192,1539.21445,1529.638844,1576.905052,1582.055354,1626.815642,1623.75256,1623.582954,1651.574767,1672.8785,1699.208565,1722.111227,1760.16453,1797.167435,1815.606245,1813.122573,1805.522197,1803.589093,1837.357283,1846.129051,1878.603128,1910.331093,1941.351281,1945.153719,1975.159088,1998.466252,2004.428301,2014.250358,2017.754872,2029.780677,103706,165705.7576,244290.1852,260929,298553.3889,297007.8378,282062.2564,307886.2381,329554.6118,328527.8218,306605.2252,323061.4107,312975.4844,296164.4207,309304.7687,314955.006,291966.7165,301493.5436,319403.3046,321554.9802,316808.5687,314157.0278,309473.2162,317725.3453,318845.7155,328786.903,336437.7899,344024.6527,358235.4711,369531.5673,360362.8784,356477.221,355110.427,361636.2,366402.491,372771.4036,370719.9579,366468.8454,376421.6997,375506.0814,385203.2256,393724.5953,399577.84,405392.1927,412872.5083,409932.7435,421433.7937,425397.3125,430768.9657,426939.2346,432240.0308,437508.3067,442744.3609,440342.7667,445506.9819,454838.027,452654.4554,456085.7426,456156.8827,466854.0116
459,38,1,17,18,3,3,3,7,2,16,7,1,17,18,1,16,26,1,1,2,8,8,5,1,8,5,2,1,5,2,11,12,8,1,3,1,4,5,4,2,3,2,1,1,1,3,8,3,1,3,1,1,2,3,1,3,3,2,2,2,266.4261525,1079.133627,955.1863506,890.4643641,994.3798694,1067.340211,1198.507154,1206.937796,1366.349214,1284.365018,1277.879977,1409.670046,1332.933347,1263.031075,1365.943062,1313.256127,1231.215375,1314.226316,1391.522261,1423.225454,1409.297887,1396.204751,1398.702238,1463.439096,1452.876427,1459.330469,1484.421118,1541.162915,1556.909646,1580.069056,1555.426483,1527.488246,1515.154763,1562.910385,1571.961477,1617.195655,1623.336819,1628.080869,1633.493881,1655.225205,1663.852229,1687.47057,1726.401668,1764.223745,1801.009106,1810.247198,1799.466088,1815.181742,1849.12195,1857.837442,1890.473315,1922.357652,1935.216997,1939.122679,1969.511235,1976.481261,1982.743419,1992.860447,2004.611448,2022.788464,104269,156964.3333,221106.1429,244564,279107.5195,277712.8,326358.1325,351186.9667,389037.4239,381778.3981,363759.2783,379238.8276,361814.7444,338967.2914,350943.7368,351724.8095,325526.0825,334930.4974,344238.949,352004.6263,346522.5437,341018.2991,336461.2374,344747.2636,350541.0088,360060.7725,366619.3872,374215.8602,397541.0913,404869.2469,393237.9921,387876.4286,385411.0146,391861.8364,395150.8525,401474.2796,399422.8834,395354.8472,398261.3014,397197.7211,402399.1481,410870.1438,416698.5333,422488.196,428239.5166,433777.5115,446513.9585,457707.6139,463075.6877,458895.4344,464192.9159,469457.4938,475263.466,472546.6636,477689.4695,485983.7674,483512.4251,486810.9702,486682.5858,494843.3706
460,38,1,17,18,3,3,3,7,2,16,7,1,17,18,1,16,26,1,1,2,8,7,5,1,7,5,2,1,5,2,11,12,8,1,3,1,4,5,4,2,3,2,1,1,1,3,8,3,1,3,1,1,2,2,1,3,3,3,2,2,266.4261525,1079.133627,955.1863506,890.4643641,994.3798694,1067.340211,1198.507154,1206.937796,1366.349214,1284.365018,1277.879977,1409.670046,1332.933347,1263.031075,1365.943062,1313.256127,1231.215375,1314.226316,1391.522261,1423.225454,1409.297887,1399.973615,1402.389632,1467.236043,1459.995578,1466.320725,1491.447471,1548.376764,1564.032318,1587.219613,1562.177197,1533.837425,1521.276851,1569.167603,1578.18046,1623.540366,1629.611277,1634.260947,1639.605884,1661.363344,1669.954796,1693.604947,1732.635536,1770.553467,1807.431244,1816.634134,1805.656866,1821.359894,1855.380662,1864.062724,1896.774514,1928.732324,1941.589528,1957.147552,1987.481975,1994.289204,2000.391598,2007.273792,2018.925158,2036.997128,104269,156897.0769,221059.3036,244528.5541,278952.7532,277563.8375,326083.6747,350855.6111,388634.5543,381435.213,363436.9826,378896.6983,361516.3459,338704.4636,350665.3816,351472.9643,325307.9897,334700.0718,343996.3163,351733.1515,346261.6117,341431.3615,336843.922,345154.0594,350239.6504,359826.5844,366416.9142,374067.9701,397526.6736,404890.0539,393165.5794,387766.6894,385286.375,391775.304,395078.1594,401438.0361,399372.5552,395276.951,398190.6483,397120.2671,402331.5593,410835.67,416694.4899,422514.1204,428294.9533,433838.2805,446575.3794,457805.1497,463198.6698,458990.9654,464313.1379,469602.0469,475423.941,473594.9784,478773.96,487105.8659,484601.9547,489541.7874,489393.2708,497564.8787
